area_type_code,area_code,area_text,display_level,selectable,sort_sequence,unique_code,employment_code,unemployment_code
F,CN0107300000000,"Jefferson County, AL",0,T,67,01073,ENU0107310010,LAUST010730000000003
F,CN0107500000000,"Lamar County, AL",0,T,68,01075,ENU0107510010,LAUST010750000000003
F,CN0107700000000,"Lauderdale County, AL",0,T,69,01077,ENU0107710010,LAUST010770000000003
F,CN0107900000000,"Lawrence County, AL",0,T,70,01079,ENU0107910010,LAUST010790000000003
F,CN0108100000000,"Lee County, AL",0,T,71,01081,ENU0108110010,LAUST010810000000003
F,CN0108300000000,"Limestone County, AL",0,T,72,01083,ENU0108310010,LAUST010830000000003
F,CN0108500000000,"Lowndes County, AL",0,T,73,01085,ENU0108510010,LAUST010850000000003
F,CN0108700000000,"Macon County, AL",0,T,74,01087,ENU0108710010,LAUST010870000000003
F,CN0108900000000,"Madison County, AL",0,T,75,01089,ENU0108910010,LAUST010890000000003
F,CN0109100000000,"Marengo County, AL",0,T,76,01091,ENU0109110010,LAUST010910000000003
F,CN0109300000000,"Marion County, AL",0,T,77,01093,ENU0109310010,LAUST010930000000003
F,CN0109500000000,"Marshall County, AL",0,T,78,01095,ENU0109510010,LAUST010950000000003
F,CN0109700000000,"Mobile County, AL",0,T,79,01097,ENU0109710010,LAUST010970000000003
F,CN0109900000000,"Monroe County, AL",0,T,80,01099,ENU0109910010,LAUST010990000000003
F,CN0110100000000,"Montgomery County, AL",0,T,81,01101,ENU0110110010,LAUST011010000000003
F,CN0110300000000,"Morgan County, AL",0,T,82,01103,ENU0110310010,LAUST011030000000003
F,CN0110500000000,"Perry County, AL",0,T,83,01105,ENU0110510010,LAUST011050000000003
F,CN0110700000000,"Pickens County, AL",0,T,84,01107,ENU0110710010,LAUST011070000000003
F,CN0110900000000,"Pike County, AL",0,T,85,01109,ENU0110910010,LAUST011090000000003
F,CN0111100000000,"Randolph County, AL",0,T,86,01111,ENU0111110010,LAUST011110000000003
F,CN0111300000000,"Russell County, AL",0,T,87,01113,ENU0111310010,LAUST011130000000003
F,CN0111500000000,"St. Clair County, AL",0,T,88,01115,ENU0111510010,LAUST011150000000003
F,CN0111700000000,"Shelby County, AL",0,T,89,01117,ENU0111710010,LAUST011170000000003
F,CN0111900000000,"Sumter County, AL",0,T,90,01119,ENU0111910010,LAUST011190000000003
F,CN0112100000000,"Talladega County, AL",0,T,91,01121,ENU0112110010,LAUST011210000000003
F,CN0112300000000,"Tallapoosa County, AL",0,T,92,01123,ENU0112310010,LAUST011230000000003
F,CN0112500000000,"Tuscaloosa County, AL",0,T,93,01125,ENU0112510010,LAUST011250000000003
F,CN0112700000000,"Walker County, AL",0,T,94,01127,ENU0112710010,LAUST011270000000003
F,CN0112900000000,"Washington County, AL",0,T,95,01129,ENU0112910010,LAUST011290000000003
F,CN0113100000000,"Wilcox County, AL",0,T,96,01131,ENU0113110010,LAUST011310000000003
F,CN0113300000000,"Winston County, AL",0,T,97,01133,ENU0113310010,LAUST011330000000003
F,CN0201300000000,"Aleutians East Borough, AK",0,T,154,02013,ENU0201310010,LAUST020130000000003
F,CN0201600000000,"Aleutians West Census Area, AK",0,T,155,02016,ENU0201610010,LAUST020160000000003
F,CN0202000000000,"Anchorage Borough/municipality, AK",0,T,156,02020,ENU0202010010,LAUST020200000000003
F,CN0205000000000,"Bethel Census Area, AK",0,T,157,02050,ENU0205010010,LAUST020500000000003
F,CN0206000000000,"Bristol Bay Borough, AK",0,T,158,02060,ENU0206010010,LAUST020600000000003
F,CN0206300000000,"Chugach Census Area, AK",0,T,159,02063,ENU0206310010,LAUST020630000000003
F,CN0206600000000,"Copper River Census Area, AK",0,T,160,02066,ENU0206610010,LAUST020660000000003
F,CN0206800000000,"Denali Borough, AK",0,T,161,02068,ENU0206810010,LAUST020680000000003
F,CN0207000000000,"Dillingham Census Area, AK",0,T,162,02070,ENU0207010010,LAUST020700000000003
F,CN0209000000000,"Fairbanks North Star Borough, AK",0,T,163,02090,ENU0209010010,LAUST020900000000003
F,CN0210000000000,"Haines Borough, AK",0,T,164,02100,ENU0210010010,LAUST021000000000003
F,CN0210500000000,"Hoonah-Angoon Census Area, AK",0,T,165,02105,ENU0210510010,LAUST021050000000003
F,CN0211000000000,"Juneau Borough/city, AK",0,T,166,02110,ENU0211010010,LAUST021100000000003
F,CN0212200000000,"Kenai Peninsula Borough, AK",0,T,167,02122,ENU0212210010,LAUST021220000000003
F,CN0213000000000,"Ketchikan Gateway Borough, AK",0,T,168,02130,ENU0213010010,LAUST021300000000003
F,CN0215000000000,"Kodiak Island Borough, AK",0,T,169,02150,ENU0215010010,LAUST021500000000003
F,CN0215800000000,"Kusilvak Census Area, AK",0,T,170,02158,ENU0215810010,LAUST021580000000003
F,CN0216400000000,"Lake and Peninsula Borough, AK",0,T,171,02164,ENU0216410010,LAUST021640000000003
F,CN0217000000000,"Matanuska-Susitna Borough, AK",0,T,172,02170,ENU0217010010,LAUST021700000000003
F,CN0218000000000,"Nome Census Area, AK",0,T,173,02180,ENU0218010010,LAUST021800000000003
F,CN0218500000000,"North Slope Borough, AK",0,T,174,02185,ENU0218510010,LAUST021850000000003
F,CN0218800000000,"Northwest Arctic Borough, AK",0,T,175,02188,ENU0218810010,LAUST021880000000003
F,CN0219500000000,"Petersburg Borough, AK",0,T,176,02195,ENU0219510010,LAUST021950000000003
F,CN0219800000000,"Prince of Wales-Hyder Census Area, AK",0,T,177,02198,ENU0219810010,LAUST021980000000003
F,CN0220100000000,"Prince of Wales-Outer Ketchikan Census Area, AK",0,T,178,02201,ENU0220110010,LAUST022010000000003
F,CN0222000000000,"Sitka Borough/city, AK",0,T,179,02220,ENU0222010010,LAUST022200000000003
F,CN0223000000000,"Skagway Municipality, AK",0,T,180,02230,ENU0223010010,LAUST022300000000003
F,CN0223200000000,"Skagway-Hoonah-Angoon Census Area, AK",0,T,181,02232,ENU0223210010,LAUST022320000000003
F,CN0224000000000,"Southeast Fairbanks Census Area, AK",0,T,182,02240,ENU0224010010,LAUST022400000000003
F,CN0226100000000,"Valdez-Cordova Census Area, AK",0,T,183,02261,ENU0226110010,LAUST022610000000003
F,CN0227500000000,"Wrangell Borough/city, AK",0,T,184,02275,ENU0227510010,LAUST022750000000003
F,CN0228000000000,"Wrangell-Petersburg Census Area, AK",0,T,185,02280,ENU0228010010,LAUST022800000000003
F,CN0228200000000,"Yakutat Borough/city, AK",0,T,186,02282,ENU0228210010,LAUST022820000000003
F,CN0229000000000,"Yukon-Koyukuk Census Area, AK",0,T,187,02290,ENU0229010010,LAUST022900000000003
F,CN0400100000000,"Apache County, AZ",0,T,206,04001,ENU0400110010,LAUST040010000000003
F,CN0400300000000,"Cochise County, AZ",0,T,207,04003,ENU0400310010,LAUST040030000000003
F,CN0400500000000,"Coconino County, AZ",0,T,208,04005,ENU0400510010,LAUST040050000000003
F,CN0400700000000,"Gila County, AZ",0,T,209,04007,ENU0400710010,LAUST040070000000003
F,CN0400900000000,"Graham County, AZ",0,T,210,04009,ENU0400910010,LAUST040090000000003
F,CN0401100000000,"Greenlee County, AZ",0,T,211,04011,ENU0401110010,LAUST040110000000003
F,CN0401200000000,"La Paz County, AZ",0,T,212,04012,ENU0401210010,LAUST040120000000003
F,CN0401300000000,"Maricopa County, AZ",0,T,213,04013,ENU0401310010,LAUST040130000000003
F,CN0401500000000,"Mohave County, AZ",0,T,214,04015,ENU0401510010,LAUST040150000000003
F,CN0401700000000,"Navajo County, AZ",0,T,215,04017,ENU0401710010,LAUST040170000000003
F,CN0401900000000,"Pima County, AZ",0,T,216,04019,ENU0401910010,LAUST040190000000003
F,CN0402100000000,"Pinal County, AZ",0,T,217,04021,ENU0402110010,LAUST040210000000003
F,CN0402300000000,"Santa Cruz County, AZ",0,T,218,04023,ENU0402310010,LAUST040230000000003
F,CN0402500000000,"Yavapai County, AZ",0,T,219,04025,ENU0402510010,LAUST040250000000003
F,CN0402700000000,"Yuma County, AZ",0,T,220,04027,ENU0402710010,LAUST040270000000003
F,CN0500100000000,"Arkansas County, AR",0,T,282,05001,ENU0500110010,LAUST050010000000003
F,CN0500300000000,"Ashley County, AR",0,T,283,05003,ENU0500310010,LAUST050030000000003
F,CN0500500000000,"Baxter County, AR",0,T,284,05005,ENU0500510010,LAUST050050000000003
F,CN0500700000000,"Benton County, AR",0,T,285,05007,ENU0500710010,LAUST050070000000003
F,CN0500900000000,"Boone County, AR",0,T,286,05009,ENU0500910010,LAUST050090000000003
F,CN0501100000000,"Bradley County, AR",0,T,287,05011,ENU0501110010,LAUST050110000000003
F,CN0501300000000,"Calhoun County, AR",0,T,288,05013,ENU0501310010,LAUST050130000000003
F,CN0501500000000,"Carroll County, AR",0,T,289,05015,ENU0501510010,LAUST050150000000003
F,CN0501700000000,"Chicot County, AR",0,T,290,05017,ENU0501710010,LAUST050170000000003
F,CN0501900000000,"Clark County, AR",0,T,291,05019,ENU0501910010,LAUST050190000000003
F,CN0502100000000,"Clay County, AR",0,T,292,05021,ENU0502110010,LAUST050210000000003
F,CN0502300000000,"Cleburne County, AR",0,T,293,05023,ENU0502310010,LAUST050230000000003
F,CN0502500000000,"Cleveland County, AR",0,T,294,05025,ENU0502510010,LAUST050250000000003
F,CN0502700000000,"Columbia County, AR",0,T,295,05027,ENU0502710010,LAUST050270000000003
F,CN0502900000000,"Conway County, AR",0,T,296,05029,ENU0502910010,LAUST050290000000003
F,CN0503100000000,"Craighead County, AR",0,T,297,05031,ENU0503110010,LAUST050310000000003
F,CN0503300000000,"Crawford County, AR",0,T,298,05033,ENU0503310010,LAUST050330000000003
F,CN0503500000000,"Crittenden County, AR",0,T,299,05035,ENU0503510010,LAUST050350000000003
F,CN0503700000000,"Cross County, AR",0,T,300,05037,ENU0503710010,LAUST050370000000003
F,CN0503900000000,"Dallas County, AR",0,T,301,05039,ENU0503910010,LAUST050390000000003
F,CN0504100000000,"Desha County, AR",0,T,302,05041,ENU0504110010,LAUST050410000000003
F,CN0504300000000,"Drew County, AR",0,T,303,05043,ENU0504310010,LAUST050430000000003
F,CN0504500000000,"Faulkner County, AR",0,T,304,05045,ENU0504510010,LAUST050450000000003
F,CN0504700000000,"Franklin County, AR",0,T,305,05047,ENU0504710010,LAUST050470000000003
F,CN0504900000000,"Fulton County, AR",0,T,306,05049,ENU0504910010,LAUST050490000000003
F,CN0505100000000,"Garland County, AR",0,T,307,05051,ENU0505110010,LAUST050510000000003
F,CN0505300000000,"Grant County, AR",0,T,308,05053,ENU0505310010,LAUST050530000000003
F,CN0505500000000,"Greene County, AR",0,T,309,05055,ENU0505510010,LAUST050550000000003
F,CN0505700000000,"Hempstead County, AR",0,T,310,05057,ENU0505710010,LAUST050570000000003
F,CN0505900000000,"Hot Spring County, AR",0,T,311,05059,ENU0505910010,LAUST050590000000003
F,CN0506100000000,"Howard County, AR",0,T,312,05061,ENU0506110010,LAUST050610000000003
F,CN0506300000000,"Independence County, AR",0,T,313,05063,ENU0506310010,LAUST050630000000003
F,CN0506500000000,"Izard County, AR",0,T,314,05065,ENU0506510010,LAUST050650000000003
F,CN0506700000000,"Jackson County, AR",0,T,315,05067,ENU0506710010,LAUST050670000000003
F,CN0506900000000,"Jefferson County, AR",0,T,316,05069,ENU0506910010,LAUST050690000000003
F,CN0507100000000,"Johnson County, AR",0,T,317,05071,ENU0507110010,LAUST050710000000003
F,CN0507300000000,"Lafayette County, AR",0,T,318,05073,ENU0507310010,LAUST050730000000003
F,CN0507500000000,"Lawrence County, AR",0,T,319,05075,ENU0507510010,LAUST050750000000003
F,CN0507700000000,"Lee County, AR",0,T,320,05077,ENU0507710010,LAUST050770000000003
F,CN0507900000000,"Lincoln County, AR",0,T,321,05079,ENU0507910010,LAUST050790000000003
F,CN0508100000000,"Little River County, AR",0,T,322,05081,ENU0508110010,LAUST050810000000003
F,CN0508300000000,"Logan County, AR",0,T,323,05083,ENU0508310010,LAUST050830000000003
F,CN0508500000000,"Lonoke County, AR",0,T,324,05085,ENU0508510010,LAUST050850000000003
F,CN0508700000000,"Madison County, AR",0,T,325,05087,ENU0508710010,LAUST050870000000003
F,CN0508900000000,"Marion County, AR",0,T,326,05089,ENU0508910010,LAUST050890000000003
F,CN0509100000000,"Miller County, AR",0,T,327,05091,ENU0509110010,LAUST050910000000003
F,CN0509300000000,"Mississippi County, AR",0,T,328,05093,ENU0509310010,LAUST050930000000003
F,CN0509500000000,"Monroe County, AR",0,T,329,05095,ENU0509510010,LAUST050950000000003
F,CN0509700000000,"Montgomery County, AR",0,T,330,05097,ENU0509710010,LAUST050970000000003
F,CN0509900000000,"Nevada County, AR",0,T,331,05099,ENU0509910010,LAUST050990000000003
F,CN0510100000000,"Newton County, AR",0,T,332,05101,ENU0510110010,LAUST051010000000003
F,CN0510300000000,"Ouachita County, AR",0,T,333,05103,ENU0510310010,LAUST051030000000003
F,CN0510500000000,"Perry County, AR",0,T,334,05105,ENU0510510010,LAUST051050000000003
F,CN0510700000000,"Phillips County, AR",0,T,335,05107,ENU0510710010,LAUST051070000000003
F,CN0510900000000,"Pike County, AR",0,T,336,05109,ENU0510910010,LAUST051090000000003
F,CN0511100000000,"Poinsett County, AR",0,T,337,05111,ENU0511110010,LAUST051110000000003
F,CN0511300000000,"Polk County, AR",0,T,338,05113,ENU0511310010,LAUST051130000000003
F,CN0511500000000,"Pope County, AR",0,T,339,05115,ENU0511510010,LAUST051150000000003
F,CN0511700000000,"Prairie County, AR",0,T,340,05117,ENU0511710010,LAUST051170000000003
F,CN0511900000000,"Pulaski County, AR",0,T,341,05119,ENU0511910010,LAUST051190000000003
F,CN0512100000000,"Randolph County, AR",0,T,342,05121,ENU0512110010,LAUST051210000000003
F,CN0512300000000,"St. Francis County, AR",0,T,343,05123,ENU0512310010,LAUST051230000000003
F,CN0512500000000,"Saline County, AR",0,T,344,05125,ENU0512510010,LAUST051250000000003
F,CN0512700000000,"Scott County, AR",0,T,345,05127,ENU0512710010,LAUST051270000000003
F,CN0512900000000,"Searcy County, AR",0,T,346,05129,ENU0512910010,LAUST051290000000003
F,CN0513100000000,"Sebastian County, AR",0,T,347,05131,ENU0513110010,LAUST051310000000003
F,CN0513300000000,"Sevier County, AR",0,T,348,05133,ENU0513310010,LAUST051330000000003
F,CN0513500000000,"Sharp County, AR",0,T,349,05135,ENU0513510010,LAUST051350000000003
F,CN0513700000000,"Stone County, AR",0,T,350,05137,ENU0513710010,LAUST051370000000003
F,CN0513900000000,"Union County, AR",0,T,351,05139,ENU0513910010,LAUST051390000000003
F,CN0514100000000,"Van Buren County, AR",0,T,352,05141,ENU0514110010,LAUST051410000000003
F,CN0514300000000,"Washington County, AR",0,T,353,05143,ENU0514310010,LAUST051430000000003
F,CN0514500000000,"White County, AR",0,T,354,05145,ENU0514510010,LAUST051450000000003
F,CN0514700000000,"Woodruff County, AR",0,T,355,05147,ENU0514710010,LAUST051470000000003
F,CN0514900000000,"Yell County, AR",0,T,356,05149,ENU0514910010,LAUST051490000000003
F,CN0600100000000,"Alameda County, CA",0,T,430,06001,ENU0600110010,LAUST060010000000003
F,CN0600300000000,"Alpine County, CA",0,T,431,06003,ENU0600310010,LAUST060030000000003
F,CN0600500000000,"Amador County, CA",0,T,432,06005,ENU0600510010,LAUST060050000000003
F,CN0600700000000,"Butte County, CA",0,T,433,06007,ENU0600710010,LAUST060070000000003
F,CN0600900000000,"Calaveras County, CA",0,T,434,06009,ENU0600910010,LAUST060090000000003
F,CN0601100000000,"Colusa County, CA",0,T,435,06011,ENU0601110010,LAUST060110000000003
F,CN0601300000000,"Contra Costa County, CA",0,T,436,06013,ENU0601310010,LAUST060130000000003
F,CN0601500000000,"Del Norte County, CA",0,T,437,06015,ENU0601510010,LAUST060150000000003
F,CN0601700000000,"El Dorado County, CA",0,T,438,06017,ENU0601710010,LAUST060170000000003
F,CN0601900000000,"Fresno County, CA",0,T,439,06019,ENU0601910010,LAUST060190000000003
F,CN0602100000000,"Glenn County, CA",0,T,440,06021,ENU0602110010,LAUST060210000000003
F,CN0602300000000,"Humboldt County, CA",0,T,441,06023,ENU0602310010,LAUST060230000000003
F,CN0602500000000,"Imperial County, CA",0,T,442,06025,ENU0602510010,LAUST060250000000003
F,CN0602700000000,"Inyo County, CA",0,T,443,06027,ENU0602710010,LAUST060270000000003
F,CN0602900000000,"Kern County, CA",0,T,444,06029,ENU0602910010,LAUST060290000000003
F,CN0603100000000,"Kings County, CA",0,T,445,06031,ENU0603110010,LAUST060310000000003
F,CN0603300000000,"Lake County, CA",0,T,446,06033,ENU0603310010,LAUST060330000000003
F,CN0603500000000,"Lassen County, CA",0,T,447,06035,ENU0603510010,LAUST060350000000003
F,CN0603700000000,"Los Angeles County, CA",0,T,448,06037,ENU0603710010,LAUST060370000000003
F,CN0603900000000,"Madera County, CA",0,T,449,06039,ENU0603910010,LAUST060390000000003
F,CN0604100000000,"Marin County, CA",0,T,450,06041,ENU0604110010,LAUST060410000000003
F,CN0604300000000,"Mariposa County, CA",0,T,451,06043,ENU0604310010,LAUST060430000000003
F,CN0604500000000,"Mendocino County, CA",0,T,452,06045,ENU0604510010,LAUST060450000000003
F,CN0604700000000,"Merced County, CA",0,T,453,06047,ENU0604710010,LAUST060470000000003
F,CN0604900000000,"Modoc County, CA",0,T,454,06049,ENU0604910010,LAUST060490000000003
F,CN0605100000000,"Mono County, CA",0,T,455,06051,ENU0605110010,LAUST060510000000003
F,CN0605300000000,"Monterey County, CA",0,T,456,06053,ENU0605310010,LAUST060530000000003
F,CN0605500000000,"Napa County, CA",0,T,457,06055,ENU0605510010,LAUST060550000000003
F,CN0605700000000,"Nevada County, CA",0,T,458,06057,ENU0605710010,LAUST060570000000003
F,CN0605900000000,"Orange County, CA",0,T,459,06059,ENU0605910010,LAUST060590000000003
F,CN0606100000000,"Placer County, CA",0,T,460,06061,ENU0606110010,LAUST060610000000003
F,CN0606300000000,"Plumas County, CA",0,T,461,06063,ENU0606310010,LAUST060630000000003
F,CN0606500000000,"Riverside County, CA",0,T,462,06065,ENU0606510010,LAUST060650000000003
F,CN0606700000000,"Sacramento County, CA",0,T,463,06067,ENU0606710010,LAUST060670000000003
F,CN0606900000000,"San Benito County, CA",0,T,464,06069,ENU0606910010,LAUST060690000000003
F,CN0607100000000,"San Bernardino County, CA",0,T,465,06071,ENU0607110010,LAUST060710000000003
F,CN0607300000000,"San Diego County, CA",0,T,466,06073,ENU0607310010,LAUST060730000000003
F,CN0607500000000,"San Francisco County/city, CA",0,T,467,06075,ENU0607510010,LAUST060750000000003
F,CN0607700000000,"San Joaquin County, CA",0,T,468,06077,ENU0607710010,LAUST060770000000003
F,CN0607900000000,"San Luis Obispo County, CA",0,T,469,06079,ENU0607910010,LAUST060790000000003
F,CN0608100000000,"San Mateo County, CA",0,T,470,06081,ENU0608110010,LAUST060810000000003
F,CN0608300000000,"Santa Barbara County, CA",0,T,471,06083,ENU0608310010,LAUST060830000000003
F,CN0608500000000,"Santa Clara County, CA",0,T,472,06085,ENU0608510010,LAUST060850000000003
F,CN0608700000000,"Santa Cruz County, CA",0,T,473,06087,ENU0608710010,LAUST060870000000003
F,CN0608900000000,"Shasta County, CA",0,T,474,06089,ENU0608910010,LAUST060890000000003
F,CN0609100000000,"Sierra County, CA",0,T,475,06091,ENU0609110010,LAUST060910000000003
F,CN0609300000000,"Siskiyou County, CA",0,T,476,06093,ENU0609310010,LAUST060930000000003
F,CN0609500000000,"Solano County, CA",0,T,477,06095,ENU0609510010,LAUST060950000000003
F,CN0609700000000,"Sonoma County, CA",0,T,478,06097,ENU0609710010,LAUST060970000000003
F,CN0609900000000,"Stanislaus County, CA",0,T,479,06099,ENU0609910010,LAUST060990000000003
F,CN0610100000000,"Sutter County, CA",0,T,480,06101,ENU0610110010,LAUST061010000000003
F,CN0610300000000,"Tehama County, CA",0,T,481,06103,ENU0610310010,LAUST061030000000003
F,CN0610500000000,"Trinity County, CA",0,T,482,06105,ENU0610510010,LAUST061050000000003
F,CN0610700000000,"Tulare County, CA",0,T,483,06107,ENU0610710010,LAUST061070000000003
F,CN0610900000000,"Tuolumne County, CA",0,T,484,06109,ENU0610910010,LAUST061090000000003
